"7703","","","","","","","two vases (the second one assumed for symmetry reasons)","","","","","NO","NO",""
"7704","","1","1","","","","","","","","","NO","NO",""
"7705","","","","","","","","","","1","","NO","NO",""
"7706","","1","","","","","","","","","","NO","NO",""
"7708","","","","","","1","","","","","","NO","NO",""
"7711","","1","","","","1","bird has hedera in beak","","","","","NO","NO",""
"7712","","","","","1","","","","","","","NO","NO",""
"7713","","","","","","","tool=falx (a scythe or pruning hook type thing)","","","","","YES","NO",""
"7714","","","","","","","tool=hanging mirror","","","","","YES","NO",""
"7718","","1","","","","","ship with helmsman; bird in tree","","","","","NO","NO","1"
"7720","","1","","","1","","bird holds frond in beak","","","","","NO","NO",""
"7721","","2","","","","","","","","","","NO","NO",""
"7722","","","1","","","","woman orans","","1","","","NO","NO",""
"7725","","1","","","","","","","","","","NO","NO",""
"7729","","","","","","","cluster of grapes","","","","","NO","NO",""
"7734","","","","","","","","","","1","","NO","NO",""
"7735","","","","","","","cross","","","","","NO","NO",""
"7736","","2","","","","","wreath flanked by birds","","","","","NO","NO",""
"7737","","","","","","","vase, maybe balanced by another on the right (missing)","","","","","NO","NO",""
"7738","","","","","","1","","","","","","NO","NO",""
"7743","","","","","","","vase--maybe balanced by another on the right, cut off","","","","","NO","NO",""
"7744","","","","","","","shepherd: leans on crook, offers food to a goat; tool=bag sits at his feet on other side","","","","1","YES","NO",""
"7745","","","","","","","toy=poss. Dice-box","","","","","NO","YES",""
"7747","","","","","","1","","","","","","NO","NO",""
"7753","","","","","","","PORTRAIT?ORANS?: head of a boy","","","","","NO","NO",""
"7759","","","","","","","tool=two erect scythes/pruning hooks","","","","","YES","NO",""
"7765","","1","","","1","","bird with branch in beak","","","","","NO","NO",""
"7767","","","","","","1","","","","1","","NO","NO",""
"7781","","","","","","","doliolum (little keg)","","","","","NO","NO",""
"7783","","","","","","","PORTRAIT: boy face; puppy; toy=hoop; boat with cruciform mast","","","","","NO","YES",""
"7785","","","","","","1","cross in circle? Or is it a wheel w/only four spokes?","","","","","NO","NO",""
"7792","","","","","","","big round amphora with pointed toe","","","","","NO","NO",""
"7793","","","","","","","vase","","","","","NO","NO",""
"7794","","","1","","","","","","","","","NO","NO",""
"7798","","","","","","1","vase in which flowers grow","","","","","NO","NO",""
"7801","","","","","","","PORTRAIT?: seated, speaking master on one side of name, standing boy on other","","","","","NO","NO",""
"7802","","","","","","","vase","","","","","NO","NO",""
"7803","","1","","","","1","","","","","","NO","NO",""
"7806","","","","","","","woman orans, part of another figure (uncertain type)","","1","","","NO","NO",""
"7808","","2","","","2","2","one bird with little branch in feet, one bird with leaf in beak","","","","","NO","NO",""
"7812","","","","","","","jeweled cross? =crux gammata (l. gemmata?)","","","","","NO","NO",""
"7813","","2","","","2","","monogram; doves eating two fronds","","","","","NO","NO",""
"7815","","","","","","","genius harvesting grapes, climbing a latter set against vines on an arbor","","","","","NO","NO",""
"7822","","","","","","","tool=two sandals/shoes","","","","","YES","NO",""
"7823","","","","","","","","","","2","","NO","NO",""
"7824","","1","","","1","","bird munching frond","","","","","NO","NO",""
"7827","","","","","","4","","","","","","NO","NO",""
"7828","","","","","","","PORTRAIT?:girl orans, leaping puppy","","1","","","NO","NO",""
"7830","","","","","","","wreath","","","","","NO","NO",""
"7832","","","1","","","1","","","","","","NO","NO",""
"7833","","","","","","","boat with raised sails and two little helmsmen; tool=stake/pole/peg, net, and vase","","","","","YES","NO",""
"7834","","","","","","","modius full of grain","","","","","NO","NO",""
"7835","","","","","","","wreath","","","1","","NO","NO",""
"7837","","1","","","1","","bird munches frond","","","","","NO","NO",""
"7840","","","","","","","","","","1","","NO","NO",""
"7841","","","","","","","PORTRAIT: face of a youth","","","","","NO","NO",""
"7843","","","","","","1","tool=two sandals sandwiching a hedera","","","","","YES","NO",""
"7844","","","","","","","modius full of grain","","","","","NO","NO",""
"7852","","","","","","","ivy wreath around text","","","","","NO","NO",""
"7853","","1","","","1","2","bird holds frond in beak","","","","","NO","NO",""
"7855","","","","","","","tree could also just be a really huge branch","","","","","NO","NO","1"
"7857","1","","","","","","","","","","","NO","NO",""
"7858","","","","","","","","","","1","","NO","NO",""
"7862","","","1","","","","","","","","","NO","NO",""
"7863","","1","","","","","","","","","","NO","NO",""
"7864","","","","","","","","","","2","","NO","NO",""
"7865","","","","","","1","","","","1","","NO","NO",""
"7867","","","","","","1","","","","","","NO","NO",""
"7869","","","1","","","","","","","","","NO","NO",""
"7870","","1","","","","","","","","","","NO","NO",""
"7874","","1","","","","","","","","","","NO","NO",""
"7876","","","","","","","nude youth (genius?) cutting down a tree; a rabbit and a goat running away","","","","","NO","NO","1"
"7880","","","","","","1","","","","","","NO","NO",""
"7881","","","","","","2","","","","","","NO","NO",""
"7884","","1","","","","","","","","","","NO","NO",""
"7886","","","","","","","tool=shoe/sandal","","","","","YES","NO",""
"7887","","","","","","","wreath","","","","","NO","NO",""
"7889","","","","","","","","","","1","","NO","NO",""
"7892","","1","","","1","","","","","","","NO","NO",""
"7897","","1","","","","","","","","","","NO","NO",""
"7900","","1","","","1","1","hedera is funky","","","","","NO","NO",""
"7901","","","","","","1","","","","","","NO","NO",""
"7904","","","","","","1","","","","","","NO","NO",""
"7905","","1","","","","","","","","","","NO","NO",""
"7907","","","","","","","tool=unclear, but something with a handle","","","","","YES","NO",""
"7909","","","","","","1","PORTRAIT?: head of a guy","","","","","NO","NO",""
"7910","","1","","","","","","","","","","NO","NO",""
"7914","","1","","","","","","","","","","NO","NO",""
"7917","","","","","","","horse","","","","","NO","NO",""
"7918","","1","","","1","","bird on frond","","","","","NO","NO",""
"7929","","1","","","","","","","","","","NO","NO",""
"7934","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"7939","","","","","","1","""hatcheted"" tabella","","","","","NO","NO",""
"7940","","","","","","","","","","1","","NO","NO",""
"7947","1","2","","","","","","","","","","NO","NO",""
"7948","","2","","1","1","","vase w/bird on it to the left of a fish (something uncertain in between), bird grabbing branch on other side of fish","","","","","NO","NO",""
"7951","","","","","","","","","","1","","NO","NO",""
"7954","","","","","","","toy=toy","","","","","NO","YES",""
"7956","","1","","","1","","bird holds frond in beak","","","","","NO","NO",""
"7982","","","1","","","","chi-rho in circle with AO outside circle","","","","","NO","NO",""
"7985","","","","","","","boat","","","","","NO","NO",""
"7987","","1","1","","","","bird on branch--olive?","1","","","","NO","NO",""
"7988","","1","","","","","","","","","","NO","NO",""
"7989","","","","","","","ed. Says fountain","","","","","NO","NO",""
"8003","","1","","","1","","bird with leaf or sprig in beak","","","","","NO","NO",""
"8004","","1","","","","","bird eats grapes","","","","","NO","NO",""
"8010","","","","","","","orans: just an upraised arm remaining","","1","","","NO","NO",""
"8014","","","","","","1","","","","","","NO","NO",""
"8015","","","1","","","","","","","","","NO","NO",""
"8016","","","1","","","","","","","","","NO","NO",""
"8022","1","","","","","","","","","","","NO","NO",""
"8023","","","","","","","tree=stump with three branches","","","","","NO","NO","1"
"8024","","","","","","","good shepherd carrying a sheep on his shoulders; to his right is an urn of some kind","","","","1","NO","NO",""
"8025","","","1","","","","chi-rho in circle with AO","","","","","NO","NO",""
"8027","","1","","","1","1","bird with frond in beak","","","","","NO","NO",""
"8029","","","1","","","","","","","","","NO","NO",""
"8037","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"8040","","","","","","","tool=pin and distaff or spindle with thread","","","","","YES","NO",""
"8042","","","","","","","PORTRAIT?: boy wearing a tunic walking right with his head turned back","","","","","NO","NO",""
"8044","","1","","","","1","bird holds grape cluster in beak","","","","","NO","NO",""
"8048","","","6","","","","","","","","","NO","NO",""
"8054","","","","","","1","","","","","","NO","NO",""
"8055","","","","","","1","","","","","","NO","NO",""
"8058","","","","","","","maybe another tree to balance it on the missing left side?","","","","","NO","NO","1"
"8061","","","","","","","two sheep flank tree","","","","2","NO","NO","1"
"8064","","","","","","1","","","","","","NO","NO",""
"8065","","2","","","","2","PORTRAIT: Pasiphilos orans with wings, partridges on either side, one has a cluster of grapes","","1","","","NO","NO",""
"8071","","","","","","","grape cluster","","","","","NO","NO",""
"8072","","","","","","2","","","","","","NO","NO",""
"8074","","","","","","2","ed. Calls them ""little cucumbers""--really?","","","","","NO","NO",""
"8087","","1","","","","","","","","","","NO","NO",""
"8089","","1","","","","1","bird with hedera in beak","","","","","NO","NO",""
"8142","","2","","","2","","PORTRAIT: orans M wears an ankle-length tunic, bare feet; two birds with fronds in beaks","","1","","","NO","NO",""
"8155","","","","","","","poss with bird","","","1","","NO","NO",""
"8159","","","","","","","vase on a little table","","","","","NO","NO",""
"8171","","","","","","1","","","","","","NO","NO",""
"8175","","1","","","","","","","","","","NO","NO",""
"8183","","","","","","","two amphorae","","","","","NO","NO",""
"8189","","","1","","","","chi-rho has AO; there is also a monogram","","","","","NO","NO",""
"8190","","1","","","","","another bird conjectured for symmetry (missing)","","","","","NO","NO",""
"8192","","","","","","","wreath","","","","","NO","NO",""
"8194","","1","","","1","1","bird holds frond in beak","","","","","NO","NO",""
"8198","","1","","","","","PORTRAIT?: girl orans; two wreaths with fillets; bird eating from a canister full of grapes","","1","","","NO","NO",""
"8205","","1","1","","","1","bird with hedera in beak","","","","","NO","NO",""
"8209","","1","","","1","","bird pokes frond with beak","","","","","NO","NO",""
"8214","","","","","","","goat jumping over a vase; baby goat; either a vase or a tree on the other side","","","","","NO","NO",""
"8215","","","1","","","","","","","","","NO","NO",""
"8234","","1","","","1","","bird with frond in feet","","","","","NO","NO",""
"8235","1","","","","","","","","","","","NO","NO",""
"8244","","","","","","1","","","","","","NO","NO",""
"8253","","","","","","","tool=needle or pin","","","","","YES","NO",""
"8263","","","","","","","little boat","","","","","NO","NO",""
"8266","","","","","","","tool=head of a trowel?","","","","","YES","NO",""
"8269","","","","","","","","","","","","NO","NO","1"
"8270","","1","","","","","","","","","","NO","NO",""
"8271","","","1","","","","","","","","","NO","NO",""
"8274","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"8275","","","1","","","","","","","","","NO","NO",""
"8284","1","","","","","","vase","","","","","NO","NO",""
"8288","","","1","","","","too many arms on chi-rho","","","","","NO","NO",""
"8292","","1","","","","","","","","","","NO","NO",""
"8296","","","","","","","PORTRAIT?: puella orans","","1","1","","NO","NO",""
"8297","","","1","","","","","","","","","NO","NO",""
"8298","","1","","","","","","","","","","NO","NO",""
"8300","","1","","","","","vase with vegetal material, bird eating it","","","","","NO","NO",""
"8310","","1","","","","","","","","","","NO","NO",""
"8316","","","1","","","","","","","","","NO","NO",""
"8322","","1","1","","","","chi-rho with AO","","","","","NO","NO",""
"8325","","","","1","","","","","","","","NO","NO",""
"8329","","","","","","","","","","","","NO","NO","1"
"8334","","","","","","1","","","","","","NO","NO",""
"8341","","","1","","","","","","","","","NO","NO",""
"8360","","1","","","","","","","","","","NO","NO",""
"8365","","","","","","","","","","1","","NO","NO",""
"8374","","","","","","","wreath","","","1","","NO","NO",""
"8375","","1","","","1","","bird on frond","","","","","NO","NO",""
"8377","","","","","","1","grape cluster?","","","","","NO","NO",""
"8384","","","","","","1","","","","","","NO","NO",""
"8390","","","","3","","","fish=three dolphins","","","","","NO","NO",""
"8392","","1","","","","","bird on overturned box; two monograms","","","","","NO","NO",""
"8395","","","","","","","","","","4","","NO","NO",""
"8396","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"8398","","","","","","","horse and sea dragon playing in water","","","","","NO","NO",""
"8400","","","","","","1","vase, two crosses","","","","","NO","NO",""
"8402","","","","","","","SCENES: adoration of the statue of Nebuchadnezzer, the youths in the furnace, genius tabellam fulciens [text] another genius, adoration of the shepherds, adoration of the magi","","","","","NO","NO",""
"8404","","1","1","","","","chi-rho with AO; bird with olive in beak; poss. Additional bird","1","","","","NO","NO",""
"8420","","1","1","","1","","chi-rho with AO, bird with frond in beak","","","","","NO","NO",""
"8421","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"8426","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"8429","","","1","","","","chi-rho has AO","","","2","","NO","NO",""
"8430","","","1","","","","tool=butcher's knife; chi-rho has AO","","","","","YES","NO",""
"8432","","","","","","","vase","","","","","NO","NO",""
"8436","","","","","","","","","","1","","NO","NO",""
"8438","","","","","","","","","","2","","NO","NO",""
"8441","","","","","","1","","","","","","NO","NO",""
"8442","","","1","","","","wreath around chi-rho","","","","","NO","NO",""
"8448","","","","","","","","","","1","","NO","NO",""
"8450","","","","","","1","","","","","","NO","NO",""
"8451","","2","1","","","","vase with bird sitting on it; another bird siting on a twig of a tree","","","","","NO","NO","1"
"8452","","1","","","","","bird on olive","1","","","","NO","NO",""
"8453","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"8460","","1","","","","1","","","","","","NO","NO",""
"8463","","1","","1","1","","bird with frond in beak, fish below","","","","","NO","NO",""
"8464","","2","","","","","two birds eating grain/seeds","","","","","NO","NO","1"
"8466","","","","","","","modius full of grains of wheat","","","","","NO","NO",""
"8469","","","","","","1","","","","","","NO","NO",""
"8471","","","","","","","","","","1","","NO","NO",""
"8474","","","","","","","muleteer, two horses with baggage","","","","","NO","NO",""
"8478","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"8479","","","","","","","","","","2","","NO","NO",""
"8480","","","","","","1","","","","","","NO","NO",""
"8482","","1","","","","","","","","","","NO","NO",""
"8483","","","","","","","PORTRAIT?: boy orans","","1","","","NO","NO",""
"8495","","","3","","","","","","","","","NO","NO",""
"8497","","","","","","","","","","2","","NO","NO",""
"8510","","","1","","","","","","","1","","NO","NO",""
"8511","","1","","","","","","","","","","NO","NO",""
"8513","","1","","","1","","barrel; bird with frond in beak","","","","","NO","NO",""
"8516","","1","","","","","","","","","","NO","NO",""
"8518","","","1","","","","IH on one side of text, chi-rho on other","","","","","NO","NO",""
"8519","","","","","","","PORTRAIT?: woman orans","","1","","","NO","NO",""
"8522","","2","1","","2","","chi-rho in circle; two birds on fronds","","","","","NO","NO",""
"8526","","","1","","","","","","","","","NO","NO",""
"8527","","","1","","","","","","","1","","NO","NO",""
"8528","","","","","","3","","","","2","","NO","NO",""
"8531","","","","","","","","","","1","","NO","NO",""
"8533","","","","","","1","","","","","","NO","NO",""
"8537","","","1","","","","","","","1","","NO","NO",""
"8539","","","","","","","PORTRAIT?: boy orans (cf. 8921)","","1","","","NO","NO",""
"8542","","","1","","","","","","","","","NO","NO",""
"8547","","1","","","1","1","vase with handles, big hedera, bird with frond in beak","","","","","NO","NO",""
"8551","","1","","","1","","bird and frond not touching!!!","","","","","NO","NO",""
"8552","","1","","","1","","bird on frond","","","","","NO","NO",""
"8555","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"8556","","","","","","","","","","4","","NO","NO",""
"8557","","","1","","","","","","","","","NO","NO",""
"8562","","1","1","","1","1","chi-rho, bird with frond in beak, hedera arranged in a row","","","","","NO","NO",""
"8563","","","","","","","","","","3","","NO","NO",""
"8564","","1","","","1","","bird on frond","","","","","NO","NO",""
"8567","","","","","","","","","","1","","NO","NO",""
"8569","","","","","","","","","","1","","NO","NO",""
"8571","","1","","","1","1","bird on frond, giant hedera","","","","","NO","NO",""
"8572","","","1","","","","","","","","","NO","NO",""
"8578","","","","","","","PORTRAIT?: woman orans","","1","","","NO","NO",""
"8579","","","1","","","","chi-rho in circle","","","","","NO","NO",""
"8581","","","1","","","","","","","","","NO","NO",""
"8584","","","1","","","","","","","","","NO","NO",""
"8586","","","","","","1","six circles cut out of plaque","","","","","NO","NO",""
"8590","","1","","","","","","","","","","NO","NO",""
"8593","","","","","","","","","","1","","NO","NO",""
"8594","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"8595","","1","","","1","","bird on frond","","","","","NO","NO",""
"8600","","","1","","","","""hatcheted"" tabella","","","","","NO","NO",""
"8608","","","","","","1","","","","","","NO","NO",""
"8609","","","","","","","ladle, pan, or basin","","","","","NO","NO",""
"8611","","","","","","","","","","","","NO","NO","1"
"8614","","","","","","1","wreath","","","","","NO","NO",""
"8623","","","","","","","cross","","","","","NO","NO",""
"8627","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"8629","","1","","","","1","","","","","","NO","NO",""
"8632","","","","","","1","","","","","","NO","NO",""
"8716","","1","1","","","1","bird has grapes(?); other large unidentified shape","","","","","NO","NO",""
"8717","","","","","","","","","","1","","NO","NO",""
"8718","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"8719","","1","1","","1","1","bird with frond in beak; one hedera outside text, two within","","","2","","NO","NO",""
"8720","","","4","","","","","","","","","NO","NO",""
"8722","","1","","","1","","bird eats frond","","","","","NO","NO",""
"8723","","","1","","","","","","","","","NO","NO",""
"8725","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"8726","","1","1","","","","","","","","","NO","NO",""
"8730","","","","","","","tool=hoe","","","","","YES","NO",""
"8731","","","","","","","tree=palm tree","","","","1","NO","NO","1"
"8734","","","","","","","tool or toy(?)=whip, little wagon with cruciform pole","","","","","YES","YES",""
"8737","","","","","","1","big hedera or maybe an apple","","","","","NO","NO",""
"8738","","","1","","","","","","","","","NO","NO",""
"8745","","","","","","","tool=spear","","","","","YES","NO",""
"8748","","1","","","1","","PORTRAIT?: woman orans; bird with frond in mouth; monogram of woman's family name","","1","","","NO","NO",""
"8750","","","","","","1","","","","","","NO","NO",""
"8755","","","1","","","","","","","","","NO","NO",""
"8756","","1","","","","","bird on olive","1","","","","NO","NO",""
"8757","","2","1","","4","","two birds on fronds with fronds in beaks flank sheep","","","","1","NO","NO",""
"8758","","1","","","","","","","","","","NO","NO",""
"8761","","","","","","","PORTRAIT?: woman orans, Good Shepherd, tree, all the same size","","1","","","NO","NO","1"
"8766","","","","","","","","","","","","NO","NO","2"
"8767","","1","","","","1","","","","","","NO","NO",""
"8770","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"8779","","","","","","1","","","","2","","NO","NO",""
"8787","","1","","","","","bird=peacock=symbol for Aelia; sheep=probaton=symbol for Proba","","","","1","NO","NO",""
"8789","","","","","","","","","","1","","NO","NO",""
"8790","","","1","","","","swastika balances chi-rho","","","","","NO","NO",""
"8791","","1","","","","","lamb grazing on leaves, bird sitting in bush","","","","1","NO","NO",""
"8792","","","1","","","","","","","","","NO","NO",""
"8796","3","","","","","1","","","","","","NO","NO",""
"8798","","","","","","","PORTRAIT: face of a girl framed in a hatcheted tabella","","","","","NO","NO",""
"8803","","","1","","","","chi-rho (just a P, but intent is clear) has AO","","","","","NO","NO",""
"8806","","","","","","","toy=possible rattle, also a swastika","","","","","NO","YES",""
"8807","","","","","","","","","","1","","NO","NO",""
"8808","","","1","","","","","","","","","NO","NO",""
"8812","","1","","","","","vase","","","","","NO","NO",""
"8813","","","2","","","","","","","1","","NO","NO",""
"8814","","","1","","","","","","","","","NO","NO",""
"8816","","","","","","","","","","1","","NO","NO",""
"8817","","1","","","","","box, bird grabbing grape cluster","","","","","NO","NO",""
"8818","","","1","","","","","","","","","NO","NO",""
"8819","","","","","","","little ship","","","","","NO","NO",""
"8820","","","","","","3","three hederae clustered to left of text, prob. Representing the three dead ppl","","","","","NO","NO",""
"8822","","","1","","","","","","","","","NO","NO",""
"8823","","1","","","","","big measure, bird=rooster on measure, also a flower","","","","","NO","NO",""
"8826","","","","","","","wreath","","","1","","NO","NO",""
"8829","","","","","","","PORTRAIT: boy orans","","1","","","NO","NO",""
"8830","","1","1","","","","cup on table framed by bird and tree","","","","","NO","NO","1"
"8837","","","1","","","","","","","1","","NO","NO",""
"8841","","","1","","","","","","","","","NO","NO",""
"8842","","","1","","","","","","","","","NO","NO",""
"8844","","1","","","1","","Good Shepherd between two sheep; bird on frond","","","","2","NO","NO",""
"8850","","","","","","1","","","","","","NO","NO",""
"8852","","","1","","","","","","","","","NO","NO",""
"8855","","","1","","","","","","","","","NO","NO",""
"8857","","2","","","","","vase flanked by birds","","","","","NO","NO",""
"8858","","3","","","","","D-bird-little cup-bird-M-bird","","","","","NO","NO",""
"8860","","","2","","","","chi-rhos are in vine wreaths","","","","","NO","NO",""
"8861","","","","1","","","","","","","","NO","NO",""
"8862","","","","","","","","","","1","","NO","NO",""
"8865","","2","","","2","","PORTRAIT?: woman orans flanked by birds with fronds in beaks","","1","","","NO","NO",""
"8868","1","","","2","","","giant anchor flanked by two fish","","","","","NO","NO",""
"8871","","","","","","","modius full of grain","","","","","NO","NO",""
"8876","","","2","","","1","tools=cobbler's knife, awl, shoe","","","","","YES","NO",""
"8878","","","","","","2","","","","","","NO","NO",""
"8879","1","1","1","","","","wreath around chi-rho; bird and anchor on either side","","","","","NO","NO",""
"8880","","","","","","1","","","","1","","NO","NO",""
"8882","","2","1","","","","chi-rho in circle, flanked by birds","","","","","NO","NO",""
"8888","1","1","","","","","bird on olive","1","","","","NO","NO",""
"8889","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"8893","","","","","","1","ship with raised sails and two helms","","","","","NO","NO",""
"8896","","","","","","1","giant hedera","","","","","NO","NO",""
"8899","","","2","","","","","","","","","NO","NO",""
"8901","","","","","","","tools=hammer, four chisels","","","","","YES","NO",""
"8904","","1","","","","1","giant hedera","","","","","NO","NO",""
"8907","","","","","","","wreath with triangle inside","","","","","NO","NO",""
"8909","","1","1","","","","","","","","","NO","NO",""
"8910","","","1","","","","","","","","","NO","NO",""
"8912","","1","1","","1","","bird on frond","","","","","NO","NO",""
"8915","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"8917","","","1","","","","","","","","","NO","NO",""
"8918","","","","","","","","","","2","","NO","NO",""
"8921","","2","","","1","","PORTRAIT: boy orans, bird with frond in beak, another bird alone","","1","","","NO","NO",""
"8922","","","","","","1","","","","","","NO","NO",""
"8923","","","","","","","tool=axe","","","","","YES","NO",""
"8924","","","1","","","","","","","","","NO","NO",""
"8925","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"8928","","1","","","1","","bird on frond","","","","","NO","NO",""
"8930","","","","","","","","","","1","","NO","NO",""
"8933","","","1","","","","","","","","","NO","NO",""
"8938","","","","","","","Good Shepherd with crook","","","","","NO","NO",""
"8939","","","","","","1","","","","","","NO","NO",""
"8940","","","","","","","little urn","","","","","NO","NO",""
"8943","","","1","","","","chi-rho in circle","","","","","NO","NO",""
"8945","","","1","","","","","","","","","NO","NO",""
"8949","","","2","","","","two chi-rhos flank sheep","","","","1","NO","NO",""
"8953","","","1","","","","","","","","","NO","NO",""
"8958","","1","","","1","","bird on frond","","","","","NO","NO",""
"8959","","1","","","","","","","","","","NO","NO",""
"8961","","1","","","1","","bird on frond","","","","","NO","NO",""
"8969","","","","","","","two calices, wreath","","","1","","NO","NO",""
"8970","","","","","","2","","","","","","NO","NO",""
"8971","","","","","","","Good Shepherd with crook","","","","","NO","NO",""
"8972","","","1","","","","","","","","","NO","NO",""
"8976","","","1","","","","chi-rho in circle; A and O frame text","","","","","NO","NO",""
"8981","","1","","","","","bird drinks from dish","","","","","NO","NO",""
"8982","","1","","","","","","","","","","NO","NO",""
"8986","","","","1","","","","","","","","NO","NO",""
"8987","","","","","","","PORTRAIT: boy orans; crux gammata","","1","","","NO","NO",""
"8988","","","","","","","PORTRAIT: man holding hoe in right hand; dog beside him; other tools=sickle/pruning knife, shovel/stake","","","","","YES","NO","1"
"8989","","","1","","","","","","","1","","NO","NO",""
"8991","","","","","","","cross","","","","","NO","NO",""
"8995","","","1","","","","","","","","","NO","NO",""
"9002","","1","1","","","","tool=axe hanging over a waxing moon; bird with two palms","","","2","","YES","NO",""
"9007","","","1","","","","","","","","","NO","NO",""
"9012","","","","","","1","","","","1","","NO","NO",""
"9013","","","1","","","","","","","","","NO","NO",""
"9014","2","1","","","","","","","","","","NO","NO",""
"9016","","","1","","","","","","","","","NO","NO",""
"9021","","","1","","","","","","","","","NO","NO",""
"9023","","1","","","","","","","","1","","NO","NO",""
"9027","","","","","","1","","","","","","NO","NO",""
"9028","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"9031","","1","","","1","","PORTRAIT?:Shepherd between two sheep; orans gender/age not spec.; tree with bag (? Pera) hanging from it; bird above branch above COIUGI","","1","","2","NO","NO","1"
"9033","","1","","","","","vase","","","","","NO","NO",""
"9035","","1","","","","","","","","1","","NO","NO",""
"9036","","","","","","","Good Shepherd with sheep on shoulders","","","1","","NO","NO",""
"9037","","","","1","","","","","","","","NO","NO",""
"9040","","","","","","","wreath","","","","","NO","NO",""
"9041","","","1","","","","chi-rho with AO","","","","","NO","NO",""
"9042","","","","","","1","","","","","","NO","NO",""
"9043","","","","","","","","","","3","","NO","NO",""
"9045","","","","","","","PORTRAITS: two boy orantes; tools=axe, lamp","","2","","","YES","NO",""
"9047","","","1","","","","","","","","","NO","NO",""
"9048","","","1","","","","","","","","","NO","NO",""
"9049","","","","","","","tool=axe","","","","","YES","NO",""
"9055","","","1","","","","wreath with ribbons around chi-rho with AO","","","","","NO","NO",""
"9058","","","1","","","","wreath with ribbons around chi-rho","","","","","NO","NO",""
"9062","","","1","","","","","","","","","NO","NO",""
"9063","","1","","","1","","bird flies left, little branch embedded in text","","","","","NO","NO",""
"9064","","","","","","2","two giant hederae","","","","","NO","NO",""
"9065","","","","1","","","","","","","","NO","NO",""
"9071","","","1","","","","","","","","","NO","NO",""
"9075","","","2","","","","wreath in one hatchet, chi-rho in the other of a hatcheted tabella","","","2","","NO","NO",""
"9081","1","1","2","","1","","PORTRAIT: woman orans; giant bird on giant branch","","","","","NO","NO",""
"9084","","1","","","1","","PORTRAIT: man holding bowl and jug; bird on frond","","","","","NO","NO",""
"9085","","1","1","","","","","","","","","NO","NO",""
"9086","","","","","","2","tool=shoe","","","","","YES","NO",""
"9091","","","","","","","","","","1","","NO","NO",""
"9094","","1","","","","","","","","","","NO","NO",""
"9101","","","","","","1","","","","","","NO","NO",""
"9103","","","","","","2","","","","","","NO","NO",""
"9104","","","1","","","","PORTRAIT: girl orans with veil","","1","","","NO","NO",""
"9105","","","1","","","","","","","2","","NO","NO",""
"9106","","1","1","","","","bird with fruit in beak","","","","","NO","NO",""
"9107","","","1","","","","","","","","","NO","NO",""
"9108","","","","","","2","","","","","","NO","NO",""
"9110","","","","","","","","","","1","","NO","NO",""
"9122","","","","","","","AO all alone","","","","","NO","NO","1"
"9123","","","","","","2","","","","","","NO","NO",""
"9126","","","","","","1","","","","","","NO","NO",""
"9135","","","","","","","swastika","","","","","NO","NO",""
"9137","","1","","","1","","bird on frond","","","","","NO","NO",""
"9139","","","1","","","","","","","","","NO","NO",""
"9141","","","","","","","Good Shepherd with grazing sheep","","","","1","NO","NO",""
"9142","","","","","","2","","","","","","NO","NO",""
"9148","","","1","","","","","","","","","NO","NO",""
"9149","","","","","","","PORTRAIT: woman orans","","1","","","NO","NO",""
"9150","","","","","","","wreath","","","","","NO","NO",""
"9156","","1","","","1","","bird on frond","","","","","NO","NO",""
"9160","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"9162","","","1","","","","","","","","","NO","NO",""
"9163","","","1","","","","two clusters of grapes frame text","","","","","NO","NO",""
"9165","","","","","","1","","","","","","NO","NO",""
"9166","","","1","","","","PORTRAIT: boy orans","","1","","","NO","NO",""
"9167","","","1","","","","","","","","","NO","NO",""
"9169","","","","","","1","modius full of grain","","","","","NO","NO",""
"9172","","1","","","1","4","bird with frond in beak; two regular hederae, two twiggy ones","","","","","NO","NO",""
"9173","","","","","","1","","","","","","NO","NO",""
"9183","","","","","","","","","","1","","NO","NO",""
"9186","","","","","","","boat","","","","","NO","NO",""
"9189","","","1","","","","","","","","","NO","NO",""
"9193","","","1","","","","","","","","","NO","NO",""
"9194","","","1","","","","","","","","","NO","NO",""
"9195","","","","","","","two-handled jug","","","","","NO","NO",""
"9196","","","3","","","","","","","","","NO","NO",""
"9202","","","","","","1","jug","","","","","NO","NO",""
