"T","","D","NO","Tertia et soror","YES","NO","YES","6946","YES","NO","F","TRIED: adult by self ded","","","","",,,"Tertia fecit sibit et sorori","self, sister-sister",,,,,,,,,,,"","Yes","I","ambulacro","","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Theodori Ratari","NO","NO","YES","6947","YES","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","T","cubiculum","d","",,,,,,,,,,,,,,,"","2","","","",,,,,,,,
"N","","D","NO","Theo… (Greek)","NO","NO","YES","6948","YES","YES","I",,,,,,,,,,,,,,,,,,,,"","Yes","R","cubiculum","l","",,,,,,,,,,,,,,,"","1","","","","NO","NO","YES","NO","YES","all written in Greek letters","NO","YES"
"T","this is a family plaque","D","NO","Valeria Isias, Adventae, Thetidiano, Aeliae Crescentinae, Aelia Secunda, Gemino","NO","YES","YES","6949","YES","NO","I","husband lived 38 years, daughter 11 years, son 5.9.16","","","","",,,,,"NO","NO","YES","NO","","YES","NO","NO","NO","NO","","Yes","M","cubiculum","a","",,,,,,,,,,,,,,,"","2","","or 1 for each of at least 6 people","",,,,,,,,
"N","","D","NO","Timotea","NO","NO","YES","6950","YES","NO","F",,,,,,,,,,,,,,,,,,,,"at the beginning, on the right","Yes","P","ambulacro","1","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"T","","D","NO","Titianus","NO","YES","YES","6951","YES","YES","M","TRIED: boy by use of puer?","","","","",,,,,"NO","NO","NO","NO","puer","NO","NO","NO","NO","NO","","Yes","D","cubiculum","c","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","Trofimus","NO","NO","YES","6952","NO","NO","M",,,,,,,,,,,,,,,,,,,,"in the middle of the hall","Yes","F","ambulacro","","","","","","","","","wreath","","","","","NO","NO","","","1","","","",,,,,,,,
"N","","D","NO","Tullius Urbanus","NO","NO","YES","6953","YES","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","I","cubiculum","b","",,,,,,,,,,,,,,,"","2","","","",,,,,,,,
"N","fragment b","D","NO","","NO","NO","YES","6954","NO","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","I","cubiculum","a","","","","","","","1","","","","","","NO","NO","",,,,,,,,,,,,,
"N","","D","NO","Valaeria","NO","NO","YES","6955","NO","YES","F",,,,,,,,,,,,,,,,,,,,"in its spot near F3","Yes","F","ambulacro","","","","2","","","","","two birds holding olives in their beaks and sitting on overturned canisters","2","","","","NO","NO","","","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","reused; there is an obvious erasure","D","NO","Valeria","NO","NO","YES","6956","NO","NO","F",,,,,,,,,,,,,,,,,,,,"in its spot at Hb","Yes","H","ambulacro","4","","1","","","","","","","","","","","NO","NO","","","1","","","",,,,,,,,
"N","","D","NO","Val. Rufina","NO","NO","YES","6957","YES","NO","F",,,,,,,,,,,,,,,,,,,,"","Yes","M","ambulacro","11","",,,,,,,,,,,,,,,"","2","","","",,,,,,,,
"N","this and 6857 are two halves of the same slab, purposely cut in the middle","D","NO","Valerianus","NO","NO","YES","6958","NO","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","M","ambulacro","5'","","","","","","","","bread (ed.)?=Circle with cross in the middle","","","","","NO","NO","","","1","","","",,,,,,,,
"N","","D","NO","Val. Felici","NO","NO","YES","6959","YES","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","T","ambulacro","3","",,,,,,,,,,,,,,,"","2","","","",,,,,,,,
"N","","D","NO","M. Val. Gloriosus","NO","NO","YES","6960","YES","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","M","ambulacro","2","",,,,,,,,,,,,,,,"","3","","","",,,,,,,,
"T","","D","NO","","YES","YES","YES","6961","YES","NO","I","TRIED: adult by offspring ded.","","","","",,,"Balerius Bales Iunior fecit parentibus suis","son-parents","YES","NO","NO","NO","","NO","NO","NO","YES","NO","","Yes","M","cubiculum","e","",,,,,,,,,,,,,,,"","","","3 names for son ded","",,,,,,,,
"N","","D","NO","Varronia","NO","NO","YES","6962","YES","NO","F",,,,,,,,,,,,,,,,,,,,"","Yes","T","cubiculum","a","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","this is a painted plaque with portrait heads of Veneranda and Petronella martyr, not P's actual tombstone. The painting overlaps 6499","D","YES","Veneranda and Petronella","NO","YES","YES","6963","NO","NO","F",,,,,,"356","or later",,,"NO","NO","NO","NO","martyr for Petronella","NO","NO","NO","NO","NO","on the back wall","Yes","T","cubiculum","a","","","","","","","","PORTRAIT heads of Veneranda and Petronella; they are painted and overlap 6499","","","","","NO","NO","","","1","","1 name for each of the women","",,,,,,,,
"N","","D","NO","Benera","NO","NO","YES","6964","YES","YES","F",,,,,,,,,,,,,,,,,,,,"","Yes","O","ambulacro","3","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","Venerius","NO","NO","YES","6965","YES","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","E","cubiculum","a","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Beneri…","NO","NO","YES","6966","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","R","cubiculum","b","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Veneros…","NO","NO","YES","6967","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","T","cubiculum","l","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"Y","","D","NO","Bennoniae Bassillae","NO","YES","YES","6968","YES","NO","F","","28","","11","30",,,,,"NO","YES","NO","NO","","NO","NO","NO","YES","NO","","Yes","T","cubiculum","c","",,,,,,,,,,,,,,,"","2","","","1",,,,,,,,
"N","","D","NO","Venustus","NO","NO","YES","6969","YES","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","H","ambulacro","","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Vernacla","NO","NO","YES","6970","NO","NO","F",,,,,,,,,,,,,,,,,,,,"","Yes","I","cubiculum","a","","1","","","","","","","","","","","NO","NO","","","1","","","",,,,,,,,
"N","","D","NO","","NO","NO","YES","6971","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","I","ambulacro","2","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","NO","","NO","NO","YES","6972","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","I","ambulacro","6","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","two fragments","D","NO","","NO","NO","NO","6973","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Y","","D","NO","Vibius Leo","NO","NO","YES","6974","YES","YES","M","","","","","33",,,,,,,,,,,,,,,"found on a tomb in the floor","Yes","D","cubiculum","c","",,,,,,,,,,,,,,,"","2","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","Victor","NO","NO","YES","6975","YES","YES","M",,,,,,,,,,,,,,,,,,,,"","Yes","G","ambulacro","2","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","fragment c","D","NO","Bictor…","NO","NO","YES","6976","NO","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","R","ambulacro","5","","","","1","","","","","","","","","NO","NO","",,,,,,,,,,,,,
"N","","D","NO","","YES","YES","YES","6977","YES","NO","M",,,,,,,,"Victor filio fecit","father-son","NO","NO","NO","NO","","YES","NO","NO","NO","NO","","Yes","I","cubiculum","b","",,,,,,,,,,,,,,,"1","","","","",,,,,,,,
"N","","D","NO","Victoria","NO","NO","YES","6978","YES","YES","F",,,,,,,,,,,,,,,,,,,,"","Yes","I","ambulacro","","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","Victora","NO","NO","YES","6979","NO","YES","F",,,,,,,,,,,,,,,,,,,,"in its spot near G1","Yes","G","ambulacro","","","","","1","","","","","","","","","NO","NO","","","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","Victoria","NO","NO","YES","6980","NO","NO","F",,,,,,,,,,,,,,,,,,,,"dR notes that it is in the coem. SS Ner & Ach","Yes","D","ambulacro","","","","1","","","1","","bird with frond in beak","","","","","NO","NO","","","1","","","",,,,,,,,
"N","","D","NO","Victoria","NO","NO","YES","6981","NO","YES","F",,,,,,,,,,,,,,,,,,,,"","Yes","D","ambulacro","","","","","","","","","part of a veil?","","","","","NO","NO","","","1","","","","NO","NO","NO","NO","NO","refrigeret isspiritus tuus in bono","NO","NO"
"N","","D","NO","Victoria","NO","NO","YES","6982","YES","NO","F",,,,,,,,,,,,,,,,,,,,"","Yes","F","ambulacro","10","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Bictoria","YES","YES","YES","6983","NO","YES","F",,,,,,,,"Prima-Bictoria (probably mother-daughter, since BM is used)","uncertain","YES","NO","NO","NO","","NO","NO","NO","NO","NO","","Yes","I","ambulacro","6","","","1","","","","","bird eating grapes","","","","","NO","NO","","","1","","1 name also for dedicator, relationship unsure","","NO","NO","YES","NO","NO","","NO","YES"
"N","","D","NO","Victoria","NO","NO","YES","6984","YES","NO","F",,,,,,,,,,,,,,,,,,,,"","Yes","E","ambulacro","1","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Victorie","NO","YES","YES","6985","YES","YES","F",,,,,,,,,,"YES","NO","NO","NO","","NO","NO","NO","NO","NO","","Yes","T","cubiculum","a","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"T","dR has a tiny hedera at the top between D and M, which seem to have been scratched out in his drawing (i.e., he is indicating that they were scratched out). This piece is missing.","D","NO","Victoria","YES","YES","YES","6986","NO","NO","F","TRIED: adult by use of married epithet","","","","",,,"A…-Victoria","husband-wife","YES","NO","YES","NO","","NO","NO","NO","NO","NO","at the beginning of the hall","Yes","P","ambulacro","2","","","","","","","1","","","","","","NO","NO","","","1","","","1",,,,,,,,
"N","","D","NO","Victoria","NO","NO","YES","6987","YES","NO","F",,,,,,,,,,,,,,,,,,,,"","Yes","N","cubiculum","e","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","","D","NO","…ufia Victoria","NO","NO","YES","6988","YES","YES","F",,,,,,,,,,,,,,,,,,,,"","Yes","F","ambulacro","11","",,,,,,,,,,,,,,,"","2","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","possible DM (recorded as OM) above name?","D","NO","(Vi)ctoria","NO","NO","YES","6989","NO","NO","F",,,,,,,,,,,,,,,,,,,,"","Yes","I","ambulacro","6","","","","","","","","foot to left of name","","","","","NO","NO","","","1","","","",,,,,,,,
"N","","D","NO","Victorina","NO","NO","YES","6990","YES","YES","F",,,,,,,,,,,,,,,,,,,,"","Yes","O","ambulacro","2","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"Y","","D","NO","Vincentiae","YES","YES","YES","6991","YES","YES","F","","11","","5","2",,,"fidelis parentes fecerunt","parents-daughter","YES","YES","NO","YES","","YES","NO","NO","NO","NO","in its spot in the right wall","Yes","Q","cubiculum","d","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"T","","D","NO","…mae","YES","YES","YES","6992","YES","NO","F","TRIED: adult by use of married epithet","","","","",,,"Virius-…mae coiugi","husband-wife","NO","NO","YES","NO","incomparabili","NO","NO","NO","NO","NO","","Yes","N","cubiculum","b","",,,,,,,,,,,,,,,"","1","","","1",,,,,,,,
"N","","D","NO","Vincenti","NO","NO","YES","6993","YES","NO","M",,,,,,,,,,,,,,,,,,,,"in the left wall","Yes","A","cubiculum","i","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Vitalio","NO","NO","NO","6994","YES","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Bitalio","NO","YES","YES","6995","NO","YES","M",,,,,,,,,,"NO","NO","NO","YES","anima dulcis","NO","NO","NO","NO","NO","","Yes","R","ambulacro","5","","","","","","","","tool=part of a saw; something indiscernible balances it on other side","","","","","YES","NO","","","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","Vitalionis","NO","NO","YES","6997","YES","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","L","cubiculum","b","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"T","","D","NO","…me","YES","YES","YES","6998","YES","YES","F","TRIED: adult by marriage of pm 11 years","","","","",,,"Vitalis-…me","husband-wife","YES","NO","YES","YES","","NO","NO","NO","NO","NO","","Yes","P","ambulacro","2","",,,,,,,,,,,,,,,"","1","","","1","NO","NO","NO","NO","YES","","NO","NO"
"Y","","D","NO","Bitalis","NO","YES","YES","6999","YES","YES","M","","","","9","1",,,,,"YES","NO","NO","NO","","NO","NO","NO","NO","NO","","Yes","S","ambulacro","7","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","Vitalis","NO","NO","YES","7000","YES","YES","M",,,,,,,,,,,,,,,,,,,,"in the eastern part","Yes","F","ambulacro","","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","five fragments","D","NO","","NO","NO","NO","7001","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","NO","","NO","NO","YES","7002","NO","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","F","ambulacro","","","","1","","","","","","","","","","NO","NO","",,,,,,,,,,,,,
"T","","D","NO","Urbana","YES","YES","YES","7003","NO","YES","F","TRIED: adult by use of married epithet","","","","",,,"…s-Urbana","husband-wife","YES","NO","YES","NO","","NO","NO","NO","NO","NO","","Yes","S","cubiculum","e","","","","1","","","","","","","","","NO","NO","","","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"T","","D","NO","No. Urbica and husband","YES","YES","YES","7004","YES","YES","I","TRIED: adult by use of married epithet","","","","",,,"","self, wife-husband","NO","NO","YES","NO","","NO","NO","NO","NO","NO","","Yes","M","cubiculum","g","",,,,,,,,,,,,,,,"","2","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","Urbica","NO","YES","YES","7005","NO","YES","F",,,,,,,,,,"NO","NO","NO","YES","anima dulcis","NO","NO","NO","NO","NO","in the martyr cubiculum","Yes","D","cubiculum","c","","","1","","","","","basket","","","","","NO","NO","","","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","Urbico","NO","YES","YES","7006","YES","YES","M",,,,,,,,,,"YES","NO","NO","NO","","NO","NO","NO","NO","NO","","Yes","Q","ambulacro","","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","Urnasius","NO","NO","YES","7007","NO","YES","M",,,,,,,,,,,,,,,,,,,,"inscribed on the front of an arcosolium in the east wall","Yes","O","ambulacro","7","","","","1","","","","","","","","","NO","NO","","","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","","NO","NO","YES","7008","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","M","ambulacro","2","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","this is inscribed into the cement around the opening of a sepulchre.","D","NO","Ursa","NO","NO","YES","7009","NO","YES","F",,,,,,,,,,,,,,,,,,,,"up high in the left wall","Yes","E","cubiculum","a","","","","1","","","","","","","","","NO","NO","","","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","Ursino","NO","NO","YES","7010","YES","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","M","ambulacro","12","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Santias","NO","NO","NO","7011","YES","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Xantias","NO","NO","YES","7012","YES","NO","M",,,,,,,,,,,,,,,,,,,,"found in the stairs leading to S''","Yes","S","ambulacro","''","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Systo","NO","NO","YES","7013","NO","YES","M",,,,,,,,,,,,,,,,,,,,"","Yes","Q","cubiculum","d","","","","1","","","","","","","","","NO","NO","","","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"Y","","D","NO","Domna Zelica","NO","YES","YES","7014","NO","YES","F","","","","","32",,,,,"YES","NO","NO","NO","","NO","NO","NO","NO","NO","in the martyr cubiculum","Yes","D","cubiculum","c","","","2","2","","","2","birds at tree","","","","","NO","NO","1","","2","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","two fragments","D","NO","","NO","NO","NO","7015","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","NO","Sosime","NO","NO","YES","7016","YES","NO","F",,,,,,,,,,,,,,,,,,,,"","Yes","I","cubiculum","b","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"T","","D","NO","…e","YES","YES","YES","7017","YES","NO","F","TRIED: adult by use of married epithet","","","","",,,"Zosimus-…e","husband-wife","NO","NO","YES","NO","","NO","NO","NO","NO","NO","","Yes","N","cubiculum","b","",,,,,,,,,,,,,,,"","1","","","1",,,,,,,,
"N","","D","NO","Zosimus","NO","NO","YES","7018","YES","NO","M",,,,,,,,,,,,,,,,,,,,"in its spot in the north wall","Yes","L","ambulacro","''","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","fragment b","D","NO","…cia","NO","NO","YES","7019","YES","YES","F",,,,,,,,,,,,,,,,,,,,"","Yes","E","ambulacro","5","",,,,,,,,,,,,,,,"","1","","at least","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","…odan(e/i)a","NO","NO","YES","7020","YES","YES","F",,,,,,,,,,,,,,,,,,,,"","Yes","N","ambulacro","7","",,,,,,,,,,,,,,,"","1","","at least","","NO","NO","NO","NO","YES","","NO","NO"
"Y","what might IOVIS mean under a chi-rho?","D","NO","…ia","NO","NO","YES","7021","NO","NO","F","","","","10","9",,,,,,,,,,,,,,,"","Yes","R","cubiculum","h","","","","1","","","","chi-rho in circle with a/o; weird: word ""IOVIS"" under chi-rho","","","","","NO","NO","",,,,,,,,,,,,,
"N","fragment a","D","NO","…nia","NO","NO","YES","7022","YES","NO","F",,,,,,,,,,,,,,,,,,,,"there now; found elsewhere","Yes","T","cubiculum","d","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","two fragments","D","NO","","NO","NO","NO","7023","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","three fragments","D","NO","","NO","NO","NO","7024","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Y","","D","NO","…nina","NO","NO","YES","7025","YES","NO","F","","21","12","3","6",,,,,,,,,,,,,,,"","Yes","A","cubiculum","g","",,,,,,,,,,,,,,,"","1","","at  least","",,,,,,,,
"N","two fragments","D","NO","","NO","NO","NO","7026","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","three fragments","D","NO","","NO","NO","NO","7027","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","three fragments","D","NO","","NO","NO","NO","7028","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","two fragments","D","NO","","NO","NO","NO","7029","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","seven fragments","D","NO","","NO","NO","NO","7030","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","two fragments","D","NO","","NO","NO","NO","7031","YES","NO","F",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","NO","…ittiae","NO","NO","YES","7032","YES","YES","F",,,,,,,,,,,,,,,,,,,,"","Yes","E","ambulacro","1","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","fragment b","D","NO","…(n/i)ae","NO","YES","YES","7033","NO","NO","F",,,,,,,,,,"YES","NO","NO","NO","","NO","NO","NO","NO","NO","found in Ta, now in T2","Yes","T","cubiculum","a","","","","1","","","","","","","","","NO","NO","",,,,,,,,,,,,,
"N","two fragments","D","NO","","NO","NO","NO","7034","YES","NO","F",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment a","D","NO","..eponie","NO","NO","YES","7036","YES","YES","F",,,,,,,,,,,,,,,,,,,,"","Yes","A","cubiculum","a","",,,,,,,,,,,,,,,"","1","","at least","","NO","NO","NO","NO","YES","","NO","NO"
"T","","D","NO","…nate","NO","YES","YES","7037","YES","NO","F","TRIED: adult by use of married epithet","","","","",,,,,"NO","NO","YES","NO","","NO","NO","NO","NO","NO","","Yes","D","ambulacro","","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","fragment a; inscribed both on a marble plaque and on the cement holding it in place.","D","NO","…reti","YES","YES","YES","7038","NO","YES","M",,,,,,,,"","parents-child","NO","NO","NO","NO","","YES","NO","NO","NO","NO","","Yes","A","ambulacro","","","","","","","","1","","","","","","NO","NO","",,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"T","fragment b","D","NO","…ni","NO","YES","YES","7039","YES","NO","M","TRIED: adult by use of married epithet","","","","",,,,,"NO","NO","YES","NO","","NO","NO","NO","NO","NO","","Yes","F","ambulacro","","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","three fragments","D","NO","","NO","NO","NO","7040","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","two fragments","D","NO","","NO","NO","NO","7041","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment b","D","NO","","NO","NO","YES","7042","NO","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","H","ambulacro","","","","","","","1","","ed.: it looks like the frond would be in the mouth of a bird, but no bird is visible","","","","","NO","NO","",,,,,,,,,,,,,
"N","fragment b; known from a papyrus (chartaceum) ectypum","D","NO","…erio","NO","NO","YES","7043","NO","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","E","ambulacro","6","","","1","","","","","bird approaches a modius full of grain","","","","","NO","NO","",,,,,,,,,,,,,
"N","","D","NO","…cario","YES","NO","YES","7044","YES","NO","M",,,,,,,,"Aletia-…cario","uncertain",,,,,,,,,,,"","Yes","F","ambulacro","4","",,,,,,,,,,,,,,,"","1","","at least, and 1 at least for ded","",,,,,,,,
"N","three fragments","D","NO","","NO","NO","NO","7045","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment b","D","NO","…nno","YES","YES","YES","7046","YES","NO","M",,,,,,,,"pater-…dulcissimo","father-son","NO","NO","NO","YES","","NO","NO","NO","NO","NO","","Yes","T","ambulacro","","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","three fragments","D","NO","","NO","NO","NO","7047","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment a","D","NO","","YES","YES","YES","7048","YES","NO","F",,,,,,,,"pater-(fil)iae caris(simae)","father-daughter","NO","YES","NO","NO","","YES","NO","NO","NO","NO","","Yes","H","ambulacro","8","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","two fragments","D","NO","","NO","NO","NO","7049","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment a","D","NO","","NO","NO","YES","7050","NO","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","S","ambulacro","","","","","","","","2","at ends of lines","","","","","NO","NO","",,,,,,,,,,,,,
"N","fragment b","D","NO","…cius (ded or dec?)","NO","NO","YES","7051","YES","YES","I",,,,,,,,,,,,,,,,,,,,"","Yes","Q","ambulacro","4","",,,,,,,,,,,,,,,"","1","","at least","","NO","NO","NO","NO","YES","","NO","NO"
"N","three fragments","D","NO","","NO","NO","NO","7052","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","NO","…nius","NO","NO","YES","7053","YES","NO","M",,,,,,,,,,,,,,,,,,,,"in the left wall","Yes","A","cubiculum","e","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","fragment e","D","NO","","NO","NO","YES","7054","NO","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","S","ambulacro","","","1","","","","","1","twiggy hedera, what seems to be part of an anchor","","","","","NO","NO","",,,,,,,,,,,,,
"T","","D","NO","","YES","YES","NO","7055","YES","YES","F","TRIED: adult by use of married epithet","","","","",,,"…sius fecit sibit et comnpari suae","husband-wife, self","NO","NO","YES","NO","","NO","NO","NO","NO","NO","","Yes","","","","",,,,,,,,,,,,,,,"","","","at least","1","NO","NO","NO","NO","YES","","NO","NO"
"N","three fragments","D","NO","","NO","NO","NO","7056","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","","D","NO","","YES","YES","YES","7057","YES","YES","F","TRIED: adult by use of married epithet","","","","",,,"…nus-coniugi sue","husband-wife","YES","NO","YES","NO","","NO","NO","NO","NO","NO","","Yes","D","ambulacro","","",,,,,,,,,,,,,,,"","","","at least","1","NO","NO","NO","NO","YES","","NO","NO"
"N","fragment a","D","NO","…nus","NO","NO","YES","7058","YES","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","S","ambulacro","","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","fragment c","D","NO","…tus","NO","NO","YES","7059","NO","NO","M",,,,,,,,,,,,,,,,,,,,"","Yes","I","cubiculum","b","","","","","","","","barrel","","","","","NO","NO","",,,,,,,,,,,,,
"T","","D","NO","…a","NO","YES","YES","7063","NO","YES","F","TRIED: years are cut off, but months.days are 2.19","","","","",,,,,"NO","NO","NO","NO","","NO","NO","NO","NO","YES","","Yes","N","cubiculum","d","","","","1","","","","","","","","","NO","NO","",,,,,,"NO","YES","NO","YES","NO","""credidit in Iesu [chi-rho]""","NO","NO"
"N","three fragments","D","NO","","NO","NO","NO","7064","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","Yes","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","NO","…ti","NO","NO","YES","7065","NO","YES","M",,,,,,,,,,,,,,,,,,,,"Wilpert found it in Dc, but now it is in D, under the lightwell","Yes","D","ambulacro","","","","","","","","","tool=sling and stone","","","","","YES","NO","",,,,,,"NO","NO","NO","NO","YES","pete pro nobis","NO","YES"
"N","","D","NO","…as","NO","NO","YES","7066","YES","YES","I",,,,,,,,,,,,,,,,,,,,"","Yes","A","cubiculum","i","",,,,,,,,,,,,,,,"","1","","at least","","NO","NO","NO","NO","NO","in nomen dei","NO","NO"
